code,name,price,category,brand,cpu1,cpu2,cpu3,ram,disk,vga1,vga2,screen1,screen2,design,size,release,rating,img,full_name
220042001343,Laptop,14890000, Laptop , HP ,i3,1115G4,3GHz,4 GB,256 GB SSD NVMe PCIe,Card tích hợp,Intel UHD,"15.6""",HD (1366 x 768),Vỏ kim loại,Dài 359.4 mm - Rộng 233.9 mm - Dày 19.9 mm - Nặng 1.725 kg,Dài 359.4 mm - Rộng 233.9 mm - Dày 19.9 mm - Nặng 1.725 kg,4.0,https://cdn.tgdd.vn/Products/Images/44/235436/Slider/vi-vn-hp-probook-450-g8-i3-2h0u4pa-3.jpg,"Laptop  HP  i3 1115G4 3GHz 4 GB Card tích hợp Intel UHD 15.6"" HD (1366 x 768)"
220042001796,Laptop,14890000, Laptop , MSI ,i3,1115G4,3GHz,8 GB,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB)",Card tích hợp,Intel UHD,"14""",Full HD (1920 x 1080),Vỏ kim loại,Dài 319 mm - Rộng 219 mm - Dày 18.1 mm - Nặng 1.3 kg,Dài 319 mm - Rộng 219 mm - Dày 18.1 mm - Nặng 1.3 kg,4.0,https://cdn.tgdd.vn/Products/Images/44/266898/Slider/vi-vn-msi-modern-14-b11mou-i3-1027vn-3.jpg,"Laptop  MSI  i3 1115G4 3GHz 8 GB Card tích hợp Intel UHD 14"" Full HD (1920 x 1080)"
220042001652,Laptop,14890000, Laptop , HP ,i3,1125G4,2GHz,4 GB,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel UHD,"15.6""",Full HD (1920 x 1080),Dài 360.2 mm - Rộng 234 mm - Dày 17.9 mm - Nặng 1.682 kg,2021,2021,3.8,https://cdn.tgdd.vn/Products/Images/44/255265/Slider/vi-vn-hp-pavilion-15-eg0542tu-i3-4p5g9pa-2.jpg,"Laptop  HP  i3 1125G4 2GHz 4 GB Card tích hợp Intel UHD 15.6"" Full HD (1920 x 1080)"
220042001849,Laptop,14590000, Laptop , HP ,i3,1125G4,2GHz,4 GB,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel UHD,"14""",Full HD (1920 x 1080),Dài 325 mm - Rộng 216.6 mm - Dày 17 mm - Nặng 1.41 kg,2021,2021,0.0,//cdn.tgdd.vn/Products/Images/44/270098/hp-pavilion-14-dv0520tu-i3-win11-46l92pa-3.jpg,"Laptop  HP  i3 1125G4 2GHz 4 GB Card tích hợp Intel UHD 14"" Full HD (1920 x 1080)"
220042001850,Laptop,14590000, Laptop , HP ,i3,1125G4,2GHz,4 GB,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel UHD,"14""",Full HD (1920 x 1080),Dài 325 mm - Rộng 216.6 mm - Dày 17 mm - Nặng 1.41 kg,2021,2021,4.5,//cdn.tgdd.vn/Products/Images/44/270099/hp-pavilion-14-dv0516tu-i3-win11-46l88pa-03.jpg,"Laptop  HP  i3 1125G4 2GHz 4 GB Card tích hợp Intel UHD 14"" Full HD (1920 x 1080)"
220042001768,Laptop,14690000, Laptop , itel ,i5,8259U,2.30 GHz,8 GB,256 GB SSD M.2 SATA 3 (Có thể tháo ra lắp thanh khác tối đa 1TB),Card tích hợp,Intel Iris Plus Graphics 655,"15.6""",Full HD (1920 x 1080),Dài 365 mm - Rộng 226.1 mm - Dày 24.9 mm - Nặng 2.1 kg,2021,2021,0.0,https://cdn.tgdd.vn/Products/Images/44/265532/Slider/vi-vn-itel-spirit-1-i5-71006300036-3.jpg,"Laptop  itel  i5 8259U 2.30 GHz 8 GB Card tích hợp Intel Iris Plus Graphics 655 15.6"" Full HD (1920 x 1080)"
220042001771,Laptop,14290000, Laptop , Lenovo ,i3,1115G4,3GHz,8 GB,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB (2280) / 512GB (2242))",Card tích hợp,Intel UHD,"15.6""",Full HD (1920 x 1080),Dài 359.2 mm - Rộng 236.5 mm - Dày 19.9 mm - Nặng 1.65 kg,2021,2021,4.1,https://cdn.tgdd.vn/Products/Images/44/265805/Slider/vi-vn-lenovo-ideapad-3-15itl6-i3-82h8005cvn-3.jpg,"Laptop  Lenovo  i3 1115G4 3GHz 8 GB Card tích hợp Intel UHD 15.6"" Full HD (1920 x 1080)"
220042001702,Laptop,14690000, Laptop , Asus ,i3,1115G4,3GHz,8 GB,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel UHD,"15.6""",Full HD (1920 x 1080),Dài 360 mm - Rộng 235 mm - Dày 19.9 mm - Nặng 1.8 kg,2021,2021,3.0,https://cdn.tgdd.vn/Products/Images/44/260255/Slider/vi-vn-asus-vivobook-x515ea-i3-bq1415w-3.jpg,"Laptop  Asus  i3 1115G4 3GHz 8 GB Card tích hợp Intel UHD 15.6"" Full HD (1920 x 1080)"
220042001306,Laptop,13890000, Laptop , HP ,i3,1005G1,1.2GHz,4 GB,512 GB SSD NVMe PCIe,Card tích hợp,Intel UHD,"14""",Full HD (1920 x 1080),Dài 324 mm - Rộng 225 mm - Dày 17.9 mm - Nặng 1.346 kg,2020,2020,2.6,https://cdn.tgdd.vn/Products/Images/44/232269/Slider/vi-vn-hp-340s-g7-i3-224l1pa-2-kg.jpg,"Laptop  HP  i3 1005G1 1.2GHz 4 GB Card tích hợp Intel UHD 14"" Full HD (1920 x 1080)"
220042001651,Laptop,13790000, Laptop , HP ,i3,1005G1,1.2GHz,4 GB,512 GB SSD NVMe PCIe,Card tích hợp,Intel UHD,"14""",Full HD (1920 x 1080),Dài 324 mm - Rộng 225.9 mm - Dày 19.9 mm - Nặng 1.47 kg,2021,2021,5.0,https://cdn.tgdd.vn/Products/Images/44/255264/Slider/vi-vn-hp-240-g8-i3-519a8pa-4.jpg,"Laptop  HP  i3 1005G1 1.2GHz 4 GB Card tích hợp Intel UHD 14"" Full HD (1920 x 1080)"
220042001694,Laptop,14690000, Laptop , Asus ,i3,1115G4,3GHz,4 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel UHD,"14""",Full HD (1920 x 1080),Dài 325.4 mm - Rộng 216 mm - Dày 19.9 mm - Nặng 1.55 kg,2021,2021,5.0,https://cdn.tgdd.vn/Products/Images/44/260050/Slider/vi-vn-asus-vivobook-x415ea-i3-eb638w-3.jpg,"Laptop  Asus  i3 1115G4 3GHz 4 GB Card tích hợp Intel UHD 14"" Full HD (1920 x 1080)"
220042001921,Laptop,13490000, Laptop , Acer ,i3,1005G1,1.2GHz,4 GB,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 512 GB)",Card rời,MX330 2GB,"15.6""",Full HD (1920 x 1080),Dài 363.4 mm - Rộng 250.5 mm - Dày 19.95 mm - Nặng 1.9 kg,2021,2021,0.0,//cdn.tgdd.vn/Products/Images/44/273432/acer-aprise-a315-57g-32qp-i3-nxhzrsv00a-3.jpg,"Laptop  Acer  i3 1005G1 1.2GHz 4 GB Card rời MX330 2GB 15.6"" Full HD (1920 x 1080)"
220042001862,Laptop,12990000, Laptop , HP ,i3,1005G1,1.2GHz,4 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel UHD,"14""",HD (1366 x 768),Dài 324 mm - Rộng 225.9 mm - Dày 19.9 mm - Nặng 1.414 kg,2021,2021,4.0,//cdn.tgdd.vn/Products/Images/44/270149/hp-240-g8-i3-519a5pa-3.jpg,"Laptop  HP  i3 1005G1 1.2GHz 4 GB Card tích hợp Intel UHD 14"" HD (1366 x 768)"
220042001392,Laptop,12990000, Laptop , HP ,i3,1005G1,1.2GHz,4 GB,256 GB SSD NVMe PCIe,Card tích hợp,Intel UHD,"14""",Full HD (1920 x 1080),Dài 324 mm - Rộng 225 mm - Dày 17.9 mm - Nặng 1.38 kg,2020,2020,3.4,https://cdn.tgdd.vn/Products/Images/44/237630/Slider/vi-vn-hp-340s-g7-i3-240q4pa-4.jpg,"Laptop  HP  i3 1005G1 1.2GHz 4 GB Card tích hợp Intel UHD 14"" Full HD (1920 x 1080)"
220042001767,Laptop,12990000, Laptop , itel ,i3,8109U,3GHz,4 GB,256 GB SSD M.2 SATA 3 (Có thể tháo ra lắp thanh khác tối đa 1TB),Card tích hợp,Intel Iris Plus Graphics 655,"15.6""",Full HD (1920 x 1080),Dài 365 mm - Rộng 226.1 mm - Dày 24.9 mm - Nặng 2.1 kg,2021,2021,0.0,https://cdn.tgdd.vn/Products/Images/44/265530/Slider/vi-vn-itel-spirit-1-i3-71006300035-4.jpg,"Laptop  itel  i3 8109U 3GHz 4 GB Card tích hợp Intel Iris Plus Graphics 655 15.6"" Full HD (1920 x 1080)"
220042001903,Laptop,12490000, Laptop , Lenovo ,i3,10110U,2.1GHz,4 GB,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB (2280) / 512GB (2242))",Card tích hợp,Intel UHD,"15.6""",HD (1366 x 768),Dài 363.2 mm - Rộng 253.4 mm - Dày 19.9 mm - Nặng 1.7 kg,2021,2021,5.0,//cdn.tgdd.vn/Products/Images/44/271782/lenovo-ideapad-3-15iml05-i3-81wb01dpvn-3.jpg,"Laptop  Lenovo  i3 10110U 2.1GHz 4 GB Card tích hợp Intel UHD 15.6"" HD (1366 x 768)"
220042001632,Laptop,12690000, Laptop , HP ,i3,1005G1,1.2GHz,4 GB,256 GB SSD NVMe PCIe,Card tích hợp,Intel UHD,"14""",Full HD (1920 x 1080),Dài 324 mm - Rộng 225.9 mm - Dày 19.9 mm - Nặng 1.47 kg,2021,2021,3.7,https://cdn.tgdd.vn/Products/Images/44/253153/Slider/vi-vn-hp-240-g8-i3-519a7pa-4.jpg,"Laptop  HP  i3 1005G1 1.2GHz 4 GB Card tích hợp Intel UHD 14"" Full HD (1920 x 1080)"
220042001820,Laptop,12490000, Laptop , Lenovo ,i3,10110U,2.1GHz,4 GB,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB (2280) / 512GB (2242))",Card tích hợp,Intel UHD,"14""",HD (1366 x 768),Dài 327.1 mm - Rộng 241 mm - Dày 19.9 mm - Nặng 1.5 kg,2021,2021,0.0,https://cdn.tgdd.vn/Products/Images/44/269237/Slider/vi-vn-lenovo-ideapad-3-14iml05-i3-81wa00q0vn-3.jpg,"Laptop  Lenovo  i3 10110U 2.1GHz 4 GB Card tích hợp Intel UHD 14"" HD (1366 x 768)"
220042001920,Laptop,12490000, Laptop , Acer ,i3,1115G4,3GHz,4 GB,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel UHD,"15.6""",Full HD (1920 x 1080),Dài 363.4 mm - Rộng 238.4 mm - Dày 19.9 mm - Nặng 1.7 kg,2021,2021,0.0,//cdn.tgdd.vn/Products/Images/44/273431/acer-aspire-a315-58-35ag-i3-nxaddsv00b-fix-03.jpg,"Laptop  Acer  i3 1115G4 3GHz 4 GB Card tích hợp Intel UHD 15.6"" Full HD (1920 x 1080)"
220042001586,Laptop,12490000, Laptop , HP ,Ryzen 3,5300U,2.6GHz,4 GB,Không hỗ trợ khe cắm HDD,Card tích hợp,Radeon,"14""",HD (1366 x 768),Dài 324 mm - Rộng 225 mm - Dày 17.9 mm - Nặng 1.47 kg,2021,2021,5.0,https://cdn.tgdd.vn/Products/Images/44/251454/Slider/vi-vn-hp-14s-fq1080au-r3-4k0z7pa-4.jpg,"Laptop  HP  Ryzen 3 5300U 2.6GHz 4 GB Card tích hợp Radeon 14"" HD (1366 x 768)"
220042001863,Laptop,12490000, Laptop , HP ,i3,10110U,2.1GHz,4 GB,256 GB SSD NVMe PCIe,Card tích hợp,Intel UHD,"14""",HD (1366 x 768),Dài 324 mm - Rộng 225.9 mm - Dày 19.9 mm - Nặng 1.427 kg,2021,2021,5.0,//cdn.tgdd.vn/Products/Images/44/270153/hp-14s-cf2527tu-i3-4k4a1pa-3-1.jpg,"Laptop  HP  i3 10110U 2.1GHz 4 GB Card tích hợp Intel UHD 14"" HD (1366 x 768)"
220042001873,Laptop,12490000, Laptop , HP ,Ryzen 3,5300U,2.6GHz,4 GB,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Radeon,"14""",HD (1366 x 768),Dài 324 mm - Rộng 225 mm - Dày 17.9 mm - Nặng 1.47 kg,2021,2021,3.0,https://cdn.tgdd.vn/Products/Images/44/269323/Slider/vi-vn-hp-14s-fq1080au-r3-4k0z7pa-win11-3.jpg,"Laptop  HP  Ryzen 3 5300U 2.6GHz 4 GB Card tích hợp Radeon 14"" HD (1366 x 768)"
220042001621,Laptop,12490000, Laptop , HP ,i3,10110U,2.1GHz,4 GB,256 GB SSD NVMe PCIe,Card tích hợp,Intel UHD,"15.6""",HD (1366 x 768),Dài 358.5 mm - Rộng 242 mm - Dày 19.9 mm - Nặng 1.78 kg,2021,2021,0.0,https://cdn.tgdd.vn/Products/Images/44/252592/Slider/vi-vn-hp-15s-du1105tu-i3-10110u-2z6l3pa-5.jpg,"Laptop  HP  i3 10110U 2.1GHz 4 GB Card tích hợp Intel UHD 15.6"" HD (1366 x 768)"
220042001856,Laptop,12790000, Laptop , Chuwi ,Celeron,N5100,1.1 Ghz,8 GB,256 GB SSD NVMe PCIe,Card tích hợp,Intel UHD,"14""",2.2K (2240x1400),Vỏ kim loại,Dài 310 mm - Rộng 229.5 mm - Dày 20.6 mm - Nặng 1.4 kg,Dài 310 mm - Rộng 229.5 mm - Dày 20.6 mm - Nặng 1.4 kg,0.0,https://cdn.tgdd.vn/Products/Images/44/270141/Slider/vi-vn-chuwi-larkbook-x-n5100-3.jpg,"Laptop  Chuwi  Celeron N5100 1.1 Ghz 8 GB Card tích hợp Intel UHD 14"" 2.2K (2240x1400)"
220042001181,Laptop,11990000, Laptop , Acer ,i3,1005G1,1.2GHz,4 GB,256 GB SSD NVMe PCIe,Card tích hợp,Intel UHD,"15.6""",Full HD (1920 x 1080),Dài 363.4 mm - Rộng 247.5 mm - Dày 19.9 mm - Nặng 1.7 kg,2020,2020,3.8,https://cdn.tgdd.vn/Products/Images/44/223654/Slider/vi-vn-acer-aspire-a315-56-308n-i3-nxhs5sv00c-(4).jpg,"Laptop  Acer  i3 1005G1 1.2GHz 4 GB Card tích hợp Intel UHD 15.6"" Full HD (1920 x 1080)"
220042001602,Laptop,11890000, Laptop , HP ,i3,1005G1,1.2GHz,4 GB,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel UHD,"14""",HD (1366 x 768),Dài 324 mm - Rộng 225.9 mm - Dày 19.9 mm - Nặng 1.47 kg,2021,2021,4.7,https://cdn.tgdd.vn/Products/Images/44/251962/Slider/vi-vn-hp-240-g8-i3-519a4pa-3.jpg,"Laptop  HP  i3 1005G1 1.2GHz 4 GB Card tích hợp Intel UHD 14"" HD (1366 x 768)"
220042001750,Laptop,10990000, Laptop , HP ,Pentium,N5030,1.1GHz,4 GB,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel UHD 605,"14""",HD (1366 x 768),Dài 324 mm - Rộng 225.9 mm - Dày 19.9 mm - Nặng 1.47 kg,2021,2021,4.0,https://cdn.tgdd.vn/Products/Images/44/264975/Slider/vi-vn-hp-240-g8-n5030-4gb-256gb-win10-604k1pa-4.jpg,"Laptop  HP  Pentium N5030 1.1GHz 4 GB Card tích hợp Intel UHD 605 14"" HD (1366 x 768)"
220042001744,Laptop,10290000, Laptop , Acer ,Pentium,N6000,1.1GHz,4 GB,512 GB SSD NVMe PCIe,Card tích hợp,Intel UHD,"14""",HD (1366 x 768),Dài 328 mm - Rộng 236 mm - Dày 19.9 mm - Nặng 1.45 kg,2021,2021,3.5,https://cdn.tgdd.vn/Products/Images/44/264495/Slider/vi-vn-acer-aspire-3-a314-35-p6nc-nxa7ssv006-3.jpg,"Laptop  Acer  Pentium N6000 1.1GHz 4 GB Card tích hợp Intel UHD 14"" HD (1366 x 768)"
220042001859,Laptop,9990000, Laptop , Chuwi ,Celeron,J4125,2GHz,8 GB,256 GB SSD NVMe PCIe,Card tích hợp,Intel UHD 600,13 inch,2K (2160 x 1440),Vỏ kim loại,Dài 289 mm - Rộng 219 mm - Dày 17.75 mm - Nặng 1.34 kg,Dài 289 mm - Rộng 219 mm - Dày 17.75 mm - Nặng 1.34 kg,0.0,https://cdn.tgdd.vn/Products/Images/44/270166/Slider/vi-vn-chuwi-gemibook-j4125-3.jpg,Laptop  Chuwi  Celeron J4125 2GHz 8 GB Card tích hợp Intel UHD 600 13 inch 2K (2160 x 1440)
220042001778,Laptop,10490000, Laptop , Asus ,Pentium,N6000,1.1GHz,4 GB,128GB eMMC,Card tích hợp,Intel UHD,"11.6""",HD (1366 x 768),Vỏ nhựa,Dài 294.6 mm - Rộng 204.9 mm - Dày 20 mm - Nặng 1.4 kg,Dài 294.6 mm - Rộng 204.9 mm - Dày 20 mm - Nặng 1.4 kg,0.0,https://cdn.tgdd.vn/Products/Images/44/266202/Slider/vi-vn-asus-br1100fka-n6000-bp0660t-3.jpg,"Laptop  Asus  Pentium N6000 1.1GHz 4 GB Card tích hợp Intel UHD 11.6"" HD (1366 x 768)"
220042001717,Laptop,8690000, Laptop , Asus ,Celeron,N4020,1.1GHz,4 GB,256 GB SSD NVMe PCIe,Card tích hợp,Intel UHD 600,"15.6""",HD (1366 x 768),Dài 360.2 mm - Rộng 234.9 mm - Dày 19.9 mm - Nặng 1.8 kg,2021,2021,4.5,https://cdn.tgdd.vn/Products/Images/44/262060/Slider/vi-vn-asus-vivobook-x515ma-n4020-br480w-a-3.jpg,"Laptop  Asus  Celeron N4020 1.1GHz 4 GB Card tích hợp Intel UHD 600 15.6"" HD (1366 x 768)"
220042001858,Laptop,8590000, Laptop , Chuwi ,Celeron,N4020,1.1GHz,8 GB,256 SSD GB M2,Card tích hợp,Intel UHD 600,14.1 inch,Full HD (1920 x 1080),Dài 332 mm - Rộng 214 mm - Dày 21.3 mm - Nặng 1.39 kg,2021,2021,3.0,https://cdn.tgdd.vn/Products/Images/44/270143/Slider/vi-vn-chuwi-herobook-pro-n4020-3.jpg,Laptop  Chuwi  Celeron N4020 1.1GHz 8 GB Card tích hợp Intel UHD 600 14.1 inch Full HD (1920 x 1080)
220042001754,Laptop,9990000, Laptop , Acer ,Celeron,N4020,1.1GHz,4 GB,128 GB SSD M2 PCIe,Card tích hợp,Intel UHD 600,"11.6""",HD (1366 x 768),Dài 295 mm - Rộng 215 mm - Dày 20.99 mm - Nặng 1.4 kg,2021,2021,0.0,https://cdn.tgdd.vn/Products/Images/44/265015/Slider/vi-vn-acer-travelmate-b3-tmb311-31-c2hb-nxvnfsv006-3.jpg,"Laptop  Acer  Celeron N4020 1.1GHz 4 GB Card tích hợp Intel UHD 600 11.6"" HD (1366 x 768)"
220042001914,Laptop,0, Laptop , HP ,i5,1135G7,2.4GHz,8 GB,256 GB SSD NVMe PCIe,Card tích hợp,Intel Iris Xe,"13.3""",Full HD (1920 x 1080),Vỏ kim loại,Dài 306.5 mm - Rộng 194.6 mm - Dày 16.9 mm - Nặng 1.246 kg,Dài 306.5 mm - Rộng 194.6 mm - Dày 16.9 mm - Nặng 1.246 kg,0.0,//cdn.tgdd.vn/mwgcart/mwgcore/ContentMwg/images/background/bg_csmh_tgdd_1020x680-min.png,"Laptop  HP  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 13.3"" Full HD (1920 x 1080)"
